node_index,osm_id,x_meters,y_meters,lon,lat
365,12362109102,693343.0428087561,4797031.547884789,5.383702080027834,43.30128067052895
366,12362109103,693310.6923174725,4797040.542658045,5.383306736388095,43.30136990351846
367,33781401,693369.0676737508,4797048.422157228,5.384028599999999,43.30142579999998
368,12362109105,693353.7419003303,4797071.327784792,5.383847866673061,43.30163581441606
369,12362109107,693393.1816899156,4797064.060710318,5.384331148090719,43.30156030192082
370,4380292040,693352.3498173263,4797158.561852465,5.383861400000001,43.302421
371,33781384,693483.358049931,4796984.840519299,5.3854141,43.3008244
372,12362109108,693507.9293782484,4797001.050359104,5.385722482341185,43.30096392045191
373,12362109109,693499.7805072459,4796961.389703225,5.385608142882683,43.30060919640253
374,12362109110,693426.5474472834,4796997.305195937,5.384718675436598,43.300951142574334
375,33781386,693380.4403306206,4796987.602972623,5.384147300000001,43.3008757
376,12362109111,693397.3938011966,4796976.238363196,5.384352140392316,43.30076909926067
377,33781387,693422.3251897122,4797015.597525225,5.3846731000000005,43.301116799999996
378,12362109112,693406.0431971183,4797025.215539969,5.384475916125292,43.30120751502566
379,33781388,693387.6354436381,4797021.342557624,5.384247799999999,43.3011774
380,12362109113,693377.2951840353,4797005.921335187,5.3841150004356395,43.30104131474326
381,33781398,693449.7196319373,4797033.63057745,5.385016899999999,43.30127199999999
382,12362109114,693466.5388806359,4797009.235575747,5.385215501217304,43.301048200395485
383,33781399,693499.3019969505,4797066.091487143,5.385639099999998,43.30155129999999
384,12362109115,693474.5220551284,4797049.84338552,5.385328131555944,43.301411488788105
385,12362109116,693482.9489536937,4797088.872155977,5.385445673595039,43.301760456664894
386,33781402,693466.7752985867,4797111.778767498,5.3852544999999985,43.30197069999999
387,12362109117,693489.4411027082,4797126.483897303,5.385538884999805,43.30209717299349
388,12362109121,693453.1889049405,4797131.212510978,5.385093974359847,43.30214903340013
389,33781400,693417.2959188587,4797079.698935326,5.384633700000001,43.30169479999999
390,12362109122,693442.0363344678,4797095.737732284,5.384944107855556,43.301832740184516
391,12362109123,693433.4738176358,4797056.64052255,5.384824873822169,43.30148319084794
392,33781405,693580.1012155896,4797185.30904204,5.3866764,43.30260309999999
393,12362109124,693566.5561371348,4797205.067946866,5.386516500468503,43.3027843501033
394,33781409,693439.5748296184,4797150.626946947,5.3849331000000005,43.3023272
395,12362109125,693424.3996203722,4797176.225484038,5.384755169582521,43.30256140468129
396,33781403,693642.4023075943,4797093.712441355,5.387411599999998,43.301763
397,12362109126,693626.7776535414,4797117.057531424,5.387227350636955,43.30197705013697
398,12362109127,693664.4490274052,4797108.605933332,5.387688428423112,43.30189132148353
399,33781404,693611.1529994886,4797140.402621493,5.387043099999999,43.302191099999995
400,12362109130,693595.6271075391,4797162.8558317665,5.386859750610753,43.302397100135885
401,12362109131,693588.7907731477,4797125.528445818,5.3867623917017005,43.30206303188899
402,33781418,693730.5365683574,4797153.364740343,5.3885183,43.302277
403,12362109135,693752.334894287,4797168.128891213,5.38879202756932,43.30240421896849
404,33781408,693553.0110586801,4797224.826851692,5.3863566,43.3029656
405,537026066,693538.7673219945,4797245.4605866335,5.3861884,43.30315489999999
406,12362109139,693530.3182786506,4797209.995346771,5.386071832463307,43.302837999159905
407,33781406,693413.2327505811,4797204.338345518,5.3846275,43.3028172
408,410328930,693435.0084169997,4797219.832285567,5.384901199999999,43.302951
409,12362109143,693392.9384394962,4797189.079514501,5.384372132239325,43.3026851339328
410,12362109145,693372.6441284112,4797173.820683483,5.384116765572658,43.30255306726612
411,12362109147,693455.7239536622,4797235.12057981,5.385161769336803,43.30308322163686
412,12362109150,693461.4376201588,4797223.934765254,5.385228217925324,43.302981116594296
413,33781407,693518.8102137456,4797279.680417692,5.3859546,43.303467899999994
414,12362109153,693504.9414174994,4797299.843007638,5.385790850394284,43.30365286426803
415,12362109164,693539.1079112964,4797294.209750893,5.386209759260059,43.30359339834838
416,12362109168,693497.7407517578,4797264.883689294,5.385689840440169,43.303340193760924
417,304966756,693346.4866482946,4797517.421985728,5.383915399999999,43.3056511
418,12362109171,693361.5659620428,4797498.146850577,5.3840943853795835,43.30547381146852
419,12362109182,693362.2572446619,4797531.600324108,5.384114670372713,43.30577460803444
420,537026087,693621.8021749377,4797349.692918814,5.387247999999999,43.304071300000004
421,12362109184,693600.0037768765,4797337.799515471,5.386975278043115,43.30396990497751
422,12362109188,693645.2043281866,4797354.741248145,5.387538067994741,43.304110698116304
423,12362109192,693634.8672453931,4797329.56402396,5.387401857015496,43.30388684365356
424,12362109194,693527.6727990984,4797261.954288055,5.3860575359641985,43.303306143043606
425,33781413,693566.5751654529,4796865.853057656,5.3863973,43.2997325
426,12362109195,693552.9877968782,4796885.429143529,5.386236821480081,43.29991211572773
427,12362109196,693590.632732427,4796882.367567608,5.386699457558992,43.299874891079
428,3372144665,693614.6889009789,4796898.88411359,5.387001599999999,43.30001729999999
429,12362109197,693626.345220423,4796882.108093568,5.387139275778261,43.29986337155175
430,12362109198,693599.7302144512,4796919.848587655,5.386824719375168,43.3002097602664
431,33781416,693921.3745654726,4797107.308366815,5.3908529000000005,43.3018135
432,12362109200,693901.4023141916,4797093.465723705,5.390601990437548,43.301694106185124
433,1701385788,693861.4515270515,4797065.789502426,5.3901001,43.301455399999995
434,12362109202,693844.0556554642,4797054.12832227,5.389881699291474,43.30135496710265
435,12362109204,693877.0779895183,4797056.196861877,5.390289209753799,43.30136507258004
436,33781417,693942.2527034712,4797078.15109942,5.3910998,43.3015458
437,12362109207,693963.9054414718,4797086.608038525,5.391369510601379,43.3016163058119
438,33781427,694093.8230263884,4797137.346706375,5.392987800000001,43.3020393
439,12362109213,694115.0255595973,4797152.145198826,5.39325420819044,43.30216697068347
440,12362109216,694080.3845788994,4797157.206058051,5.392829270027528,43.302221434673584
441,6321652454,693839.7452391144,4797226.837358886,5.389889500000001,43.3029099
442,12362109218,693853.6499777056,4797207.129885787,5.3900538382659855,43.30272901549948
443,12362109223,693861.9461294715,4797241.389697805,5.390168117558614,43.30303510623018
444,33781423,694097.6527486487,4797312.441993162,5.3930967999999995,43.3036136
445,12362109228,694099.5166601153,4797335.744975382,5.393127989541444,43.30382277026785
446,12362109231,694111.2442501439,4797292.987034098,5.393257360827191,43.30343506367352
447,33781455,694105.2906841814,4797405.639034854,5.3932237999999995,43.30445009999999
448,12362109233,694103.3792606295,4797382.339901688,5.393192025776468,43.30424097667657
449,12362109236,694107.3102603713,4797430.294851955,5.393257385900121,43.30467140114272
450,33781425,694138.4288691577,4797254.078229894,5.3935785,43.303078000000006
451,12362109238,694116.9798262562,4797240.160881334,5.393309361582669,43.30295832120045
452,12362109241,694151.8347633056,4797234.892501161,5.393736866703325,43.30290193311966
453,33781424,694053.5071040017,4797196.924365524,5.3925122000000005,43.302585699999995
454,12362109243,694031.4830571769,4797181.991253416,5.392235624035435,43.30245702823285
455,12362109248,694039.7571177783,4797216.8101278925,5.392349838822038,43.302768151988246
456,33781432,693971.4516539073,4797316.539693894,5.3915436,43.30368299999999
457,12362109253,693992.5359380422,4797330.820951362,5.391808373420659,43.303806050961676
458,12362109256,693955.7458994241,4797339.927508144,5.391358375946224,43.30389746180558
459,33781428,694178.6467582083,4797196.521188504,5.394053599999999,43.302549799999994
460,12362109257,694194.0110975141,4797174.536988554,5.39423510059232,43.302348050133205
461,1839601864,694209.3754368199,4797152.552788603,5.394416599999999,43.3021463
462,410294851,694214.1077192451,4797145.774887198,5.3944725,43.302084099999995
463,12362109258,694185.8762446002,4797148.069921504,5.394125542104403,43.30211203156521
464,33781460,694068.7356974017,4797074.2829702515,5.3926565,43.3014784
465,12362109262,694047.3085395675,4797063.705852768,5.392388819080962,43.30138876437488
466,12362109266,694091.3212714978,4797085.388245901,5.392938637960271,43.301572487984934
467,33781433,694055.7887904467,4797373.664723768,5.3926027,43.304175199999996
468,12362109271,694069.7435632268,4797353.257226305,5.392767402503595,43.30398800090254
469,12362109273,694080.5391560433,4797389.652779352,5.39291324246866,43.30431265868732
470,33781435,693940.0361142834,4797363.312613314,5.3911731000000005,43.3041119
471,12362109274,693926.3385388302,4797382.812498539,5.391011240373823,43.30429086508521
472,12362109277,693917.8195096683,4797348.242266249,5.390894099140527,43.30398204006176
473,33781436,693885.4005057692,4797441.421169168,5.3905276,43.304828699999995
474,12362109282,693865.0440199976,4797426.738865065,5.390271648825688,43.30470185054902
475,12362109287,693906.214635635,4797456.340691832,5.390789273665687,43.3049575651419
476,12362109290,693870.2148825488,4797462.591629999,5.390347994457542,43.30502307731197
477,1831138109,693806.7608613423,4797272.854582899,5.389499400000001,43.303332399999995
478,12362109300,693823.1293337055,4797249.754165185,5.3896928942679585,43.30312035605782
479,12362109301,693788.4355607998,4797260.417902835,5.38926927058117,43.30322522842232
480,518993292,693749.3503370336,4797379.039300293,5.388829600000001,43.30430249999999
481,33781437,693738.4741585343,4797376.438401347,5.388694700000001,43.3042819
482,12362109303,693773.2163190483,4797386.674193836,5.389126295665174,43.30436504535352
483,12362109308,693743.9575989781,4797404.043982635,5.388771980478906,43.30452884957021
484,33781445,693968.8600380333,4797500.809768747,5.391576699999999,43.3053415
485,12362109310,693982.6318275211,4797480.677308212,5.391739251587326,43.30515682386791
486,12362109313,693947.8502708464,4797486.169450939,5.391312711503118,43.30521519909868
487,12362109316,693990.9299780597,4797515.469560194,5.39185375690299,43.3054677022001
488,33781441,693733.3383861668,4797454.086044414,5.388658800000001,43.3049818
489,12362109317,693738.5653773878,4797429.04877637,5.388714366967343,43.30475519998246
490,12362109319,693715.1521420329,4797371.0320502035,5.388405491596306,43.30423926319124
491,12362109323,693751.0820986389,4797355.121753646,5.38884250304273,43.304086873539205
492,1831211747,694023.9312312758,4797420.268999705,5.3922267,43.3046027
493,12362109327,694039.8609319063,4797396.967491536,5.392414712218188,43.30438895557143
494,12362109328,694002.9578196924,4797406.029361622,5.391963302771305,43.304479995985446
495,471791862,694013.3043891145,4797529.65971395,5.392134400000001,43.30558959999999
496,12362109331,693990.9299780597,4797515.469560194,5.39185375690299,43.3054677022001
497,12362109332,694035.6098047495,4797543.45459465,5.392414054688806,43.30570795869932
498,33781446,694110.0002397486,4797568.9776157485,5.393339499999999,43.305918399999996
499,33781451,694118.236934579,4797562.833656832,5.393438799999998,43.30586099999999
500,12362109335,694085.0950411203,4797560.758309666,5.393029784135456,43.30585087606952
501,12362109338,694115.7994617557,4797533.892001346,5.393398550819112,43.30560124820398
502,33781448,694114.1414323717,4797581.389680926,5.3933949,43.306028999999995
503,12362109339,694103.1467072223,4797598.572480425,5.393265521154816,43.306186424845926
504,304965489,694092.1247479282,4797615.737875757,5.393135799999998,43.306343699999985
505,12362109340,694103.1467072223,4797598.572480425,5.393265521154816,43.306186424845926
506,12362109341,694077.1137308858,4797638.169586293,5.3929587951136595,43.30654938338077
507,12362109345,694068.8944481512,4797606.646050514,5.392846407701581,43.30626789384477
508,2440115097,694113.4270174471,4797504.941497871,5.3933591,43.30534139999999
509,1831211750,694111.3527863952,4797479.606209649,5.3933246,43.30511399999999
510,12362109350,694115.7994617557,4797533.892001346,5.393398550819112,43.30560124820398
511,12362109351,694109.3307339769,4797454.950595503,5.393290983108589,43.30489270136879
512,12362109353,694089.4946615602,4797464.775938212,5.3930500910168435,43.304986213005435
513,1237807857,694204.2284183174,4797140.956586244,5.3943491,43.30204329999999
514,12362109356,694181.6601726108,4797129.816250668,5.394067158880388,43.301948895712
515,33781761,693447.2588079644,4796400.113194468,5.3847637,43.295573000000005
516,12362109361,693437.5348215663,4796422.086818187,5.384651656680535,43.295773190987255
517,12362109367,693422.0367016977,4796390.23816376,5.38444955988783,43.29549063642762
518,33781766,693379.2083951302,4796553.936303283,5.383979600000001,43.296974399999996
519,12362109370,693369.8740606536,4796575.2876199,5.383872132424222,43.29716889142985
520,3372144654,693346.0339178987,4796361.465949817,5.3835033,43.2952513
521,12362109376,693326.7490089518,4796373.582644935,5.383270023747589,43.295365263964236
522,12362109379,693363.4007096167,4796350.067722743,5.383713202230011,43.295144292132775
523,33781762,693510.5514117408,4796423.728828674,5.3855515999999986,43.295769199999995
524,12362109380,693489.4538771487,4796415.856950605,5.3852889661267795,43.295703800617524
525,12362109382,693520.3484117616,4796399.822645933,5.385663859567122,43.29555160257702
526,33781763,693579.8654508181,4796504.804212141,5.3864339,43.2964808
527,12362109383,693580.4474901459,4796529.252276366,5.3864496757414075,43.2967006046295
528,12362109390,693598.4458430653,4796497.9310849095,5.386660342488237,43.29641418611786
529,423373235,693585.3656354148,4796700.375423175,5.3865705,43.2982389
530,33781764,693586.4685861053,4796730.806666443,5.3865948,43.29851239999999
531,12362109391,693562.4179545433,4796705.9786519045,5.386289808378752,43.29829521176069
532,12362109393,693586.9961621625,4796758.624496597,5.386611092738726,43.29876253560251
533,12362109394,693611.4907667827,4796723.928391147,5.386900596605493,43.29844408261539
534,12362109397,693703.6977550273,4796758.066906957,5.38804841000933,43.29872749941455
535,1281876601,693480.3616203705,4796598.9622374065,5.385241399999999,43.2973535
536,12362109398,693461.6653979514,4796590.697692224,5.3850081997427175,43.297283950244584
537,1281893680,693508.1832930982,4796440.122574028,5.3855281999999995,43.295917299999985
538,33781770,693380.5803838181,4796338.3880676115,5.383920700000001,43.2950348
539,12362109399,693405.419818009,4796344.957937703,5.384228961269996,43.29508752748932
540,33781774,693175.3847948503,4796464.857409576,5.3814377,43.29622530000001
541,703111629,693179.3503932924,4796451.632478928,5.381481900000001,43.2961053
542,12362109404,693150.2386256506,4796464.968437674,5.381128003466421,43.29623275069008
543,12362109410,693167.9475511519,4796490.4394737175,5.381355078910741,43.29645736579101
544,12362109412,693185.0720752847,4796427.784598804,5.381543998266199,43.295889276498535
545,12362109415,693199.3670786329,4796439.620409941,5.381724232832042,43.29599209307109
546,1358225414,693065.6748317097,4796576.058433589,5.3801254,43.2972539
547,12362109417,693047.8345907648,4796592.958143945,5.379911583760306,43.2974105189266
548,12362109419,693089.2091166122,4796588.5697231935,5.380419679748405,43.29736042624862
549,33781775,693265.6413385216,4796400.764144644,5.382526899999999,43.29562549999999
550,990360870,693239.3156092949,4796415.45183162,5.382207800000001,43.2957644
551,12362109421,693287.8424315831,4796397.238411486,5.382799117611961,43.295588080198264
552,12362109424,693219.3641731252,4796427.573920463,5.381966311349778,43.29587858100004
553,33781778,693498.7558514038,4796536.5209039105,5.385446,43.296786999999995
554,12362109426,693525.7911460666,4796525.945509768,5.385775284768668,43.29668490611443
555,12362109428,693501.200296471,4796512.426392124,5.385467630771288,43.29656959812037
556,423373237,693524.0752809958,4796746.574261615,5.385831799999999,43.29867029999999
557,12362109431,693544.8786671375,4796741.340174724,5.386086210660327,43.2986178617122
558,12362109433,693484.0968569859,4796701.492598981,5.385323487512433,43.29827498551286
559,33807452,693638.0611719459,4796865.373464888,5.3872777,43.2997098
560,12362109440,693661.5268308135,4796876.91959649,5.38757081817077,43.29980764155106
561,12362109444,693616.3563246733,4796854.585772831,5.387006539571053,43.299618328308895
562,12362109449,693529.4420258622,4796811.628702558,5.38592080485322,43.299254201966484
563,33807922,692539.5523727135,4796524.080246059,5.373626599999999,43.29692099999999
564,12362109454,692562.0664308991,4796534.9609029,5.373907729688249,43.29701313364263
565,12362109455,692525.337162973,4796546.470480513,5.373459341878976,43.29712607770551
566,33807929,692482.9099677609,4796613.779718362,5.372960299999999,43.297742499999984
567,12362109458,692467.5806586986,4796637.702537373,5.3727798506376105,43.29796165013111
568,12362109459,692497.0709725699,4796591.3550577415,5.373126881697512,43.297537127098174
569,398596213,692452.2513496362,4796661.625356384,5.3725993999999995,43.2981808
570,274120630,692479.3263599084,4796663.606274675,5.372933599999999,43.2981917
571,12362109462,692467.5806586986,4796637.702537373,5.3727798506376105,43.29796165013111
572,33807930,692572.4682350168,4796615.325119311,5.374063999999999,43.2977335
573,12362109463,692550.0786500375,4796614.9398277765,5.373788075221411,43.297735760528255
574,12362109466,692573.5802881528,4796589.061979781,5.3740685001021635,43.29749692929901
575,12362109468,692571.8512975606,4796634.197470882,5.374063010217102,43.29790345003421
576,274120632,692571.2327014947,4796653.069768189,5.3740619999999995,43.29807339999999
577,12362109469,692571.8512975606,4796634.197470882,5.374063010217102,43.29790345003421
578,12362109470,692570.5479049953,4796677.8667346295,5.374062249332774,43.29829667040927
579,12362109472,692495.6647588856,4796646.204599451,5.373128762207287,43.29803096157095
580,3661865181,694028.4674952719,4797733.901283589,5.3923933,43.30742320000001
581,12362109475,694038.6072687954,4797708.886359647,5.392509385825585,43.307195532896934
582,12362109479,694018.1990365027,4797758.591792374,5.392275513459371,43.30764798149411
583,304965492,693948.0956364764,4797899.51478826,5.3914615999999995,43.3089339
584,12362109485,693968.2853603705,4797882.594115947,5.391704362588309,43.30877646532726
585,12362109491,693929.2129188668,4797911.289080366,5.391233122235331,43.30904469668462
586,1984133300,693872.0854489314,4797945.821939201,5.390541500000001,43.3093701
587,12362109494,693891.256066441,4797934.533066134,5.390773698458463,43.30926359766014
588,304966558,693663.5097826745,4797779.961655841,5.387913400000001,43.307931599999996
589,12362109497,693644.7682489323,4797764.452839269,5.387677045167007,43.30779689344247
590,12362109508,693683.6649579704,4797796.518408382,5.3881675408773875,43.30807537025258
591,410300684,693438.2487264976,4797594.302633701,5.3850729,43.30631919999998
592,12362109511,693416.5516486485,4797576.526735546,5.38479934931306,43.30616485034561
593,12362109512,693457.2896993228,4797609.442311119,5.385312802427425,43.306450514206595
594,6411578495,693744.0656854089,4797846.267126188,5.3889292,43.30850740000001
595,12362109523,693723.9708537874,4797829.637336506,5.388675773229196,43.308362958904105
596,410300510,693394.8545707994,4797558.750837391,5.3845258000000005,43.3060105
597,12362109526,693416.5516486485,4797576.526735546,5.38479934931306,43.30616485034561
598,12362109527,693378.437921466,4797545.316474863,5.3843188308514645,43.305893852124164
599,308852559,692484.0911998323,4796706.189723438,5.3730072,43.29857359999999
600,12362109529,692487.5149403069,4796684.95029875,5.373041937959595,43.29838163596698
601,4256938902,693176.9226770574,4797099.725171411,5.381679699999999,43.30193669999999
602,4256938900,693173.201771577,4797098.974358644,5.3816336,43.30193090000001
603,4256938898,693177.8415298581,4797064.383332899,5.381678599999999,43.30161849999999
604,410283716,693122.9768038515,4797092.139962419,5.3810125,43.301882299999995
605,12362109530,693096.1222190649,4797094.554175807,5.380682538438278,43.301910909834746
606,4256938917,693016.0597734938,4797098.017139866,5.379697499999999,43.30196260000001
607,12362109533,692997.5879717198,4797087.913321313,5.379466406534179,43.30187643406747
608,12362109535,693010.2073734842,4797123.50383548,5.3796343550256,43.30219340025573
609,12362109537,693022.980746096,4797075.755961298,5.3797749402952615,43.301760545132574
610,414760778,693237.3234910533,4796147.467269821,5.3820891,43.293353899999985
611,12362109539,693103.9560691508,4796883.562873917,5.380704930370753,43.30001064766402
612,423373236,693516.477199318,4796717.002275709,5.385727799999999,43.298406199999995
613,428264266,693022.7680433241,4797027.850254138,5.379755499999999,43.3013296
614,12362109541,692999.3638606231,4797022.731696713,5.379465399825033,43.301289550372815
615,12362109542,693028.8339488215,4797000.6357404925,5.379820667151269,43.30108320003452
616,537026090,693660.9919430418,4797289.30270085,5.387709499999999,43.30351789999999
617,12362109544,693647.9295942175,4797309.433362405,5.387555678965524,43.30370237192206
618,1274867053,693467.9903558086,4796905.851328569,5.385196999999999,43.300117699999994
619,12362109546,693451.7929396776,4796929.641613341,5.385005848672928,43.300335899212364
620,1701385786,693809.2639122896,4797030.805961958,5.389444899999999,43.30115409999999
621,12362109547,693795.9783970264,4797051.129020817,5.3892884087460295,43.30134036247393
622,12362109552,693787.4762954031,4797015.935580221,5.389171271338079,43.301025923977654
623,12362108608,693721.9017391962,4796971.652743162,5.3883479,43.30064439999999
624,12362109555,693708.3340714171,4796991.110280619,5.388187625976646,43.30082294673807
625,12362109560,693700.3387150579,4796957.287036721,5.388077220252395,43.300520703892346
626,1738489730,692964.665041976,4797244.7601362495,5.379115900000001,43.30329600000001
627,1831211745,693751.7837617965,4797235.546307527,5.388809,43.3030109
628,12362109564,693770.1096612981,4797247.982105181,5.389039134892059,43.303118064453336
629,1984133297,693863.5407411039,4797944.321249814,5.3904357,43.3093588
630,12362109566,693843.7209242666,4797927.866436913,5.3901857160651705,43.309215865813805
631,2010333167,693110.9503003985,4796957.338489527,5.380817000000001,43.3006726
632,12362109571,693133.5195859622,4796963.244643593,5.381097090114138,43.300719946330446
633,2078813970,692797.4318902902,4797066.902857453,5.3769934,43.301738699999994
634,12362109573,692823.6603870323,4797071.088314839,5.377317965174383,43.301769637426155
635,12362109575,692818.6139599708,4797081.604926078,5.377259489088188,43.30186554652446
636,12362109580,692409.2927281366,4796140.032357051,5.371887740126262,43.2934990643258
637,12362109588,692368.4160077946,4796130.891945584,5.371381066907466,43.29342727376191
638,3307400981,693338.7664962993,4797467.406067654,5.3838027,43.30520309999999
639,3307400986,693317.5607182832,4797493.387836116,5.383550600000001,43.30544230000001
640,12362109589,693332.1194447686,4797505.291656148,5.38373413956435,43.30554565662394
641,12362108615,693644.5252491278,4797090.72761287,5.387436699999999,43.3017356
642,4256938922,692999.3605486003,4797174.668329924,5.379518700000001,43.3026565
643,12362109590,693004.373893878,4797148.998457234,5.379571445466969,43.302424266937905
644,12362109592,692999.6255984457,4797201.684430827,5.3795314501245795,43.302899491392424
645,4207441067,693032.2800022815,4797029.922007641,5.3798734,43.30134579999999
646,12362109594,693057.4503353247,4797035.483019462,5.380185412286874,43.30138937629021
647,4256938788,693082.665378428,4797040.828372059,5.3804979,43.301430999999994
648,12362109595,693101.7359416779,4797048.324852216,5.380735453113447,43.30149355248036
649,12362109597,693091.5258787755,4797021.105292433,5.3806001203894995,43.3012512819646
650,4207441069,693097.452700957,4796973.7595436545,5.3806565,43.3008238
651,4217760019,693126.5292291827,4796736.404729917,5.3809313,43.2986809
652,12362109599,693129.0999267035,4796715.292795835,5.380955550062805,43.29849030000369
653,12362109600,693127.3107338303,4796755.743809553,5.380947719323819,43.298854689925804
654,4256938769,693131.6706242242,4796694.180861753,5.3809797999999995,43.298299699999994
655,4225950202,693135.0751000417,4796662.477855901,5.381010599999999,43.2980136
656,12362109601,693129.0999267035,4796715.292795835,5.380955550062805,43.29849030000369
657,12362109602,693103.118866605,4796684.485916069,5.380624699556604,43.29821980056313
658,12362109603,693134.2303286437,4796638.1789157195,5.3809916594047325,43.29779520326018
659,12362109604,693112.0504652999,4796882.832158469,5.3808043818778275,43.30000199706726
660,12362109613,693146.6578802408,4796857.119127108,5.381221648723797,43.29976178248086
661,4256938893,693143.2091574454,4797056.181856586,5.3812491,43.3015536
662,4256938896,693169.7704175417,4797062.174628172,5.3815784,43.3016007
663,12362109614,693138.7151976146,4797078.031267098,5.381201417411461,43.30175132840727
664,12362109615,693178.7165245343,4797041.820716187,5.381681450296892,43.301415283615206
665,12362109618,693199.755689923,4797069.523152437,5.38195035559321,43.301659117671164
666,12362109620,693169.4887340182,4797081.181409714,5.38158160864901,43.301771772909476
667,12362109621,693148.2578823665,4797093.98768056,5.381324575310168,43.30189243682981
668,5506245980,693259.9075828765,4797446.0147522325,5.3828237,43.3050309
669,12362109622,693279.1252946787,4797461.805780194,5.383065998918732,43.305168033875724
670,7545659137,693376.9420512532,4796738.236906033,5.3840165,43.2986331
671,12362108617,692395.8157730486,4796074.396896254,5.37169878475073,43.29291199256567
672,12362108618,692404.9727819654,4796078.729053615,5.371813085502373,43.292948628658756
673,12362108619,692395.9855760742,4796104.07721481,5.371711258854589,43.293178980023974
674,12362108622,692610.6389195344,4796164.5459334925,5.374376290325349,43.29366812980404
675,12362108623,692618.2088118421,4796141.383907942,5.374461416269538,43.29345780728525
676,12362108624,692625.5598255807,4796118.155022127,5.374543822341277,43.293246939172015
677,12362108625,692635.0834994055,4796095.812396948,5.3746532985479005,43.293043488730824
678,12362108626,692645.923250464,4796073.9904844025,5.374779166269655,43.29284438626027
679,12362108627,692654.1607374307,4796051.119282248,5.3748726142423715,43.2926365091629
680,12362108629,692613.1924474635,4796328.7783545805,5.37446526207464,43.29514505589959
681,12362108630,692608.7513029459,4796354.46430579,5.374419555728564,43.295377285455814
682,12362108631,692604.1529858401,4796380.121518787,5.3743719030586865,43.29560929664765
683,12362108634,692608.7513029459,4796354.46430579,5.374419555728564,43.295377285455814
684,12362108635,692613.1924474635,4796328.7783545805,5.37446526207464,43.29514505589959
685,12362108636,692617.865315731,4796303.13258364,5.374513836371478,43.29491312853827
686,12362108644,693006.1798184647,4796738.12041126,5.379449448779462,43.29872720116791
687,12362108645,693026.6114128835,4796747.094492032,5.379704274084598,43.29880270087593
688,12362108648,693004.9602201389,4796769.83693611,5.379445559250674,43.29901286235284
689,12362108649,693029.0476208645,4796773.744539478,5.379743639250686,43.29904184235284
690,12362108650,693053.1350215899,4796777.652142846,5.380041719500464,43.29907082156856
691,12362108652,692947.2489187235,4796804.735254395,5.378746918993907,43.29934163128221
692,12362108654,692771.2774031126,4796690.815392532,5.3765393489201045,43.29836179364049
693,12362108655,692761.0958343274,4796713.437574336,5.376421864426678,43.29856792938325
694,12362108656,692751.0322277093,4796736.11237499,5.376305850663985,43.298774508217626
695,12362108657,692742.0039310975,4796759.16645705,5.376202722052786,43.29898423421061
696,12362108660,692677.2918557122,4796777.634945811,5.375412070013582,43.29916695866099
697,12362108662,692656.0464069856,4796477.320469349,5.375045144774382,43.29647050590196
698,12362108663,692632.420410046,4796479.295786605,5.374754823271393,43.29649432312655
699,12362108664,692614.9515728515,4796497.508393751,5.37454603003692,43.296662649231024
700,12362108665,692599.9728060256,4796517.789042784,5.374368631656611,43.296848943863786
701,12362108667,692747.9219430571,4796515.364864751,5.376190157162319,43.29678926956002
702,12362108668,692770.5519779151,4796525.530792054,5.376472467822913,43.296874936801714
703,12362108669,692793.1822883851,4796535.696105682,5.376754782431205,43.29696059773449
704,12362108670,692815.8156229702,4796545.854683498,5.377037132695369,43.29704619657437
705,12362108671,692827.6029151722,4796563.424342551,5.377188485148473,43.29720124926157
706,12362108673,692573.5802881528,4796589.061979781,5.3740685001021635,43.29749692929901
707,12362108675,692614.9515728515,4796497.508393751,5.37454603003692,43.296662649231024
708,12362108676,692632.420410046,4796479.295786605,5.374754823271393,43.29649432312655
709,12362108677,692656.0464069856,4796477.320469349,5.375045144774382,43.29647050590196
710,12362108678,692678.81497185,4796488.226830032,5.37532941824461,43.296562802177874
711,12362108680,692800.2575905683,4796625.7434588745,5.376873506325263,43.2977689291655
712,12362108682,693142.5851445968,4796563.7187624145,5.381068417369007,43.297123154357564
713,12362108684,693186.3209435822,4796639.489566726,5.381633757437475,43.29779362944814
714,12362108685,693207.478153498,4796650.267065108,5.3818981528975405,43.297885163132925
715,12362108686,693228.7132884071,4796660.890016388,5.38216345468041,43.29797528575163
716,12362108687,693249.9563914781,4796671.497209574,5.38242884983799,43.298065263916484
717,12362108688,693271.2017824806,4796682.099820759,5.382694272329314,43.298155199634465
718,12362108689,693292.447173483,4796692.702431944,5.382959695582407,43.298245134716275
719,12362108692,693146.9895173861,4796592.443085945,5.381132758234152,43.297380452289815
720,12362108694,693167.9475511519,4796490.4394737175,5.381355078910741,43.29645736579101
721,12362108696,693222.3552505958,4796286.549619976,5.381953603428591,43.29460904182571
722,12362108697,693228.735802326,4796261.421781654,5.382023364319954,43.29438133343098
723,12362108698,693235.5394686756,4796236.405259681,5.382098375331771,43.29415451789984
724,12362108699,693242.3507648619,4796211.390745026,5.382173480502037,43.29392771842561
725,12362108700,693249.1620610482,4796186.376230371,5.3822485851485915,43.2937009189069
726,12362108702,693242.3507648619,4796211.390745026,5.382173480502037,43.29392771842561
727,12362108703,693235.5394686756,4796236.405259681,5.382098375331771,43.29415451789984
728,12362108704,693228.735802326,4796261.421781654,5.382023364319954,43.29438133343098
